data,regiao,estado,obitos_novos,obitos_acumulado,casos_novos,casos_acumulado
2022-02-14,Norte,AM,3,14067,447,562984
2022-02-15,Norte,AM,6,14073,1722,564706
2022-02-16,Norte,AM,3,14076,1025,565731
2022-02-17,Norte,AM,7,14083,957,566688
2022-02-18,Norte,AM,3,14086,1285,567973
2022-02-19,Norte,AM,1,14087,653,568626
2022-02-20,Norte,AM,6,14093,728,569354
2022-02-21,Norte,AM,2,14095,480,569834
2022-02-22,Norte,AM,3,14098,765,570599
2022-02-23,Norte,AM,3,14101,575,571174
2022-02-24,Norte,AM,3,14104,575,571749
2022-02-25,Norte,AM,6,14110,600,572349
2022-02-26,Norte,AM,5,14115,652,573001
2022-02-27,Norte,AM,1,14116,514,573515
2022-02-28,Norte,AM,3,14119,62,573577
2022-03-01,Norte,AM,2,14121,85,573662
2022-03-02,Norte,AM,1,14122,54,573716
2022-03-03,Norte,AM,0,14122,45,573761
2022-03-04,Norte,AM,2,14124,543,574304
2022-03-05,Norte,AM,5,14129,347,574651
2022-03-06,Norte,AM,0,14129,532,575183
2022-03-07,Norte,AM,3,14132,319,575502
2022-03-08,Norte,AM,1,14133,554,576056
2022-03-09,Norte,AM,1,14134,486,576542
2022-03-10,Norte,AM,3,14137,552,577094
2022-03-11,Norte,AM,2,14139,493,577587
2022-03-12,Norte,AM,2,14141,509,578096
2022-03-13,Norte,AM,2,14143,425,578521
2022-03-14,Norte,AM,0,14143,265,578786
2022-03-15,Norte,AM,1,14144,509,579295
2022-03-16,Norte,AM,0,14144,101,579396
2022-03-17,Norte,AM,2,14146,281,579677
2022-03-18,Norte,AM,1,14147,352,580029
2022-03-19,Norte,AM,0,14147,215,580244
2022-03-20,Norte,AM,0,14147,247,580491
2022-03-21,Norte,AM,0,14147,200,580691
2022-03-22,Norte,AM,1,14148,155,580846
2022-03-23,Norte,AM,0,14148,55,580901
2022-03-24,Norte,AM,0,14148,69,580970
2022-03-25,Norte,AM,2,14150,39,581009
2022-03-26,Norte,AM,1,14151,33,581042
2022-03-27,Norte,AM,0,14151,28,581070
2022-03-28,Norte,AM,1,14152,40,581110
2022-03-29,Norte,AM,1,14153,67,581177
2022-03-30,Norte,AM,2,14155,56,581233
2022-03-31,Norte,AM,0,14155,58,581291
2022-04-01,Norte,AM,0,14155,35,581326
2022-04-02,Norte,AM,2,14157,33,581359
2022-04-03,Norte,AM,0,14157,8,581367
2022-04-04,Norte,AM,1,14158,26,581393
2022-04-05,Norte,AM,1,14159,49,581442
2022-04-06,Norte,AM,1,14160,52,581494
2022-04-07,Norte,AM,0,14160,72,581566
2022-04-08,Norte,AM,0,14160,48,581614
2022-04-09,Norte,AM,0,14160,27,581641
2022-04-10,Norte,AM,0,14160,21,581662
2022-04-11,Norte,AM,1,14161,17,581679
2022-04-12,Norte,AM,1,14162,50,581729
2022-04-13,Norte,AM,0,14162,23,581752
2022-04-14,Norte,AM,0,14162,25,581777
2022-04-15,Norte,AM,3,14165,25,581802
2022-04-16,Norte,AM,1,14166,11,581813
2022-04-17,Norte,AM,0,14166,10,581823
2022-04-18,Norte,AM,3,14169,12,581835
2022-04-19,Norte,AM,0,14169,39,581874
2022-04-20,Norte,AM,0,14169,24,581898
2022-04-21,Norte,AM,0,14169,11,581909
2022-04-22,Norte,AM,0,14169,25,581934
2022-04-23,Norte,AM,0,14169,24,581958
2022-04-24,Norte,AM,0,14169,5,581963
2022-04-25,Norte,AM,0,14169,14,581977
2022-04-26,Norte,AM,1,14170,52,582029
2022-04-27,Norte,AM,2,14172,66,582095
2022-04-28,Norte,AM,0,14172,53,582148
2022-04-29,Norte,AM,0,14172,27,582175
2022-04-30,Norte,AM,0,14172,24,582199
2022-05-01,Norte,AM,0,14172,11,582210
2022-05-02,Norte,AM,0,14172,2,582212
2022-05-03,Norte,AM,0,14172,26,582238
2022-05-04,Norte,AM,0,14172,26,582264
2022-05-05,Norte,AM,0,14172,25,582289
2022-05-06,Norte,AM,0,14172,43,582332
2022-05-07,Norte,AM,0,14172,22,582354
2022-05-08,Norte,AM,0,14172,6,582360
2022-05-09,Norte,AM,0,14172,21,582381
2022-05-10,Norte,AM,0,14172,37,582418
2022-05-11,Norte,AM,0,14172,24,582442
2022-05-12,Norte,AM,0,14172,18,582460
2022-05-13,Norte,AM,0,14172,27,582487
2022-05-14,Norte,AM,0,14172,16,582503
2022-05-15,Norte,AM,0,14172,2,582505
2022-05-16,Norte,AM,0,14172,9,582514
2022-05-17,Norte,AM,0,14172,19,582533
2022-05-18,Norte,AM,0,14172,35,582568
2022-05-19,Norte,AM,0,14172,26,582594
2022-05-20,Norte,AM,0,14172,31,582625
2022-05-21,Norte,AM,0,14172,27,582652
2022-05-22,Norte,AM,0,14172,3,582655
2022-05-23,Norte,AM,0,14172,35,582690
2022-05-24,Norte,AM,0,14172,34,582724
2022-05-25,Norte,AM,1,14173,10,582734
2022-05-26,Norte,AM,1,14174,10,582744
2022-05-27,Norte,AM,0,14174,12,582756
2022-05-28,Norte,AM,0,14174,13,582769
2022-05-29,Norte,AM,0,14174,2,582771
2022-05-30,Norte,AM,0,14174,4,582775
2022-05-31,Norte,AM,0,14174,12,582787
2022-06-01,Norte,AM,1,14175,12,582799
2022-06-02,Norte,AM,0,14175,17,582816
2022-06-03,Norte,AM,0,14175,19,582835
2022-06-04,Norte,AM,0,14175,21,582856
2022-06-05,Norte,AM,0,14175,10,582866
2022-06-06,Norte,AM,0,14175,4,582870
2022-06-07,Norte,AM,0,14175,28,582898
2022-06-08,Norte,AM,0,14175,35,582933
2022-06-09,Norte,AM,0,14175,32,582965
2022-06-10,Norte,AM,0,14175,17,582982
2022-06-11,Norte,AM,0,14175,32,583014
2022-06-12,Norte,AM,0,14175,8,583022
2022-06-13,Norte,AM,1,14176,9,583031
2022-06-14,Norte,AM,1,14177,50,583081
2022-06-15,Norte,AM,0,14177,65,583146
2022-06-16,Norte,AM,0,14177,62,583208
2022-06-17,Norte,AM,0,14177,13,583221
2022-06-18,Norte,AM,0,14177,20,583241
2022-06-19,Norte,AM,0,14177,28,583269
2022-06-20,Norte,AM,0,14177,13,583282
2022-06-21,Norte,AM,0,14177,68,583350
2022-06-22,Norte,AM,0,14177,132,583482
2022-06-23,Norte,AM,0,14177,215,583697
2022-06-24,Norte,AM,0,14177,150,583847
2022-06-25,Norte,AM,0,14177,143,583990
2022-06-26,Norte,AM,0,14177,67,584057
2022-06-27,Norte,AM,1,14178,88,584145
2022-06-28,Norte,AM,0,14178,289,584434
2022-06-29,Norte,AM,0,14178,222,584656
2022-06-30,Norte,AM,0,14178,447,585103
2022-07-01,Norte,AM,0,14178,445,585548
2022-07-02,Norte,AM,0,14178,503,586051
2022-07-03,Norte,AM,0,14178,309,586360
2022-07-04,Norte,AM,0,14178,115,586475
2022-07-05,Norte,AM,1,14179,836,587311
2022-07-06,Norte,AM,0,14179,736,588047
2022-07-07,Norte,AM,1,14180,892,588939
2022-07-08,Norte,AM,2,14182,749,589688
2022-07-09,Norte,AM,1,14183,634,590322
2022-07-10,Norte,AM,0,14183,319,590641
2022-07-11,Norte,AM,4,14187,306,590947
2022-07-12,Norte,AM,1,14188,946,591893
2022-07-13,Norte,AM,3,14191,1013,592906
2022-07-14,Norte,AM,0,14191,1228,594134
2022-07-15,Norte,AM,3,14194,1018,595152
2022-07-16,Norte,AM,1,14195,897,596049
2022-07-17,Norte,AM,1,14196,316,596365
2022-07-18,Norte,AM,3,14199,279,596644
2022-07-19,Norte,AM,0,14199,1276,597920
2022-07-20,Norte,AM,3,14202,1047,598967
2022-07-21,Norte,AM,3,14205,1081,600048
2022-07-22,Norte,AM,1,14206,986,601034
2022-07-23,Norte,AM,3,14209,723,601757
2022-07-24,Norte,AM,0,14209,207,601964
2022-07-25,Norte,AM,3,14212,319,602283
2022-07-26,Norte,AM,3,14215,796,603079
2022-07-27,Norte,AM,2,14217,637,603716
2022-07-28,Norte,AM,3,14220,752,604468
2022-07-29,Norte,AM,3,14223,683,605151
2022-07-30,Norte,AM,1,14224,434,605585
2022-07-31,Norte,AM,0,14224,161,605746
2022-08-01,Norte,AM,3,14227,185,605931
2022-08-02,Norte,AM,2,14229,490,606421
2022-08-03,Norte,AM,3,14232,497,606918
2022-08-04,Norte,AM,1,14233,526,607444
2022-08-05,Norte,AM,3,14236,566,608010
2022-08-06,Norte,AM,1,14237,343,608353
2022-08-07,Norte,AM,0,14237,238,608591
2022-08-08,Norte,AM,2,14239,166,608757
2022-08-09,Norte,AM,0,14239,484,609241
2022-08-10,Norte,AM,3,14242,350,609591
2022-08-11,Norte,AM,0,14242,473,610064
2022-08-12,Norte,AM,4,14246,344,610408
2022-08-13,Norte,AM,3,14249,319,610727
2022-08-14,Norte,AM,0,14249,83,610810
2022-08-15,Norte,AM,3,14252,150,610960
2022-08-16,Norte,AM,3,14255,265,611225
2022-08-17,Norte,AM,2,14257,310,611535
2022-08-18,Norte,AM,3,14260,362,611897
2022-08-19,Norte,AM,3,14263,201,612098
2022-08-20,Norte,AM,0,14263,185,612283
2022-08-21,Norte,AM,0,14263,140,612423
2022-08-22,Norte,AM,2,14265,108,612531
2022-08-23,Norte,AM,3,14268,160,612691
2022-08-24,Norte,AM,4,14272,134,612825
2022-08-25,Norte,AM,0,14272,150,612975
2022-08-26,Norte,AM,4,14276,129,613104
2022-08-27,Norte,AM,0,14276,43,613147
2022-08-28,Norte,AM,0,14276,102,613249
2022-08-29,Norte,AM,3,14279,141,613390
2022-08-30,Norte,AM,4,14283,166,613556
2022-08-31,Norte,AM,0,14283,149,613705
2022-09-01,Norte,AM,4,14287,145,613850
2022-09-02,Norte,AM,4,14291,117,613967
2022-09-03,Norte,AM,0,14291,120,614087
2022-09-04,Norte,AM,0,14291,106,614193
2022-09-05,Norte,AM,2,14293,121,614314
2022-09-06,Norte,AM,3,14296,111,614425
2022-09-07,Norte,AM,2,14298,106,614531
2022-09-08,Norte,AM,4,14302,105,614636
2022-09-09,Norte,AM,2,14304,116,614752
2022-09-10,Norte,AM,1,14305,114,614866
2022-09-11,Norte,AM,0,14305,71,614937
2022-09-12,Norte,AM,2,14307,96,615033
2022-09-13,Norte,AM,0,14307,148,615181
2022-09-14,Norte,AM,3,14310,124,615305
2022-09-15,Norte,AM,3,14313,103,615408
2022-09-16,Norte,AM,1,14314,110,615518
2022-09-17,Norte,AM,0,14314,107,615625
2022-09-18,Norte,AM,0,14314,101,615726
2022-09-19,Norte,AM,2,14316,36,615762
2022-09-20,Norte,AM,2,14318,72,615834
2022-09-21,Norte,AM,2,14320,53,615887
2022-09-22,Norte,AM,0,14320,88,615975
2022-09-23,Norte,AM,0,14320,63,616038
2022-09-24,Norte,AM,0,14320,62,616100
2022-09-25,Norte,AM,0,14320,34,616134
2022-09-26,Norte,AM,2,14322,35,616169
2022-09-27,Norte,AM,1,14323,37,616206
2022-09-28,Norte,AM,2,14325,40,616246
2022-09-29,Norte,AM,0,14325,33,616279
2022-09-30,Norte,AM,2,14327,28,616307
2022-10-01,Norte,AM,0,14327,21,616328
2022-10-02,Norte,AM,0,14327,19,616347
2022-10-03,Norte,AM,2,14329,32,616379
2022-10-04,Norte,AM,2,14331,40,616419
2022-10-05,Norte,AM,2,14333,33,616452
2022-10-06,Norte,AM,2,14335,36,616488
2022-10-07,Norte,AM,0,14335,39,616527
2022-10-08,Norte,AM,0,14335,32,616559
2022-10-09,Norte,AM,0,14335,21,616580
2022-10-10,Norte,AM,2,14337,24,616604
2022-10-11,Norte,AM,2,14339,40,616644
2022-10-12,Norte,AM,0,14339,38,616682
2022-10-13,Norte,AM,2,14341,26,616708
2022-10-14,Norte,AM,0,14341,42,616750
2022-10-15,Norte,AM,0,14341,41,616791
2022-10-16,Norte,AM,0,14341,33,616824
2022-10-17,Norte,AM,3,14344,28,616852
2022-10-18,Norte,AM,2,14346,140,616992
2022-10-19,Norte,AM,2,14348,187,617179
2022-10-20,Norte,AM,2,14350,181,617360
2022-10-21,Norte,AM,0,14350,198,617558
2022-10-22,Norte,AM,0,14350,222,617780
2022-10-23,Norte,AM,0,14350,81,617861
2022-10-24,Norte,AM,1,14351,53,617914
2022-10-25,Norte,AM,2,14353,90,618004
2022-10-26,Norte,AM,1,14354,121,618125
2022-10-27,Norte,AM,2,14356,247,618372
2022-10-28,Norte,AM,0,14356,278,618650
2022-10-29,Norte,AM,0,14356,277,618927
2022-10-30,Norte,AM,0,14356,40,618967
2022-10-31,Norte,AM,2,14358,49,619016
2022-11-01,Norte,AM,0,14358,270,619286
2022-11-02,Norte,AM,0,14358,228,619514
2022-11-03,Norte,AM,0,14358,88,619602
2022-11-04,Norte,AM,0,14358,136,619738
2022-11-05,Norte,AM,0,14358,124,619862
2022-11-06,Norte,AM,0,14358,56,619918
2022-11-07,Norte,AM,3,14361,110,620028
2022-11-08,Norte,AM,2,14363,218,620246
2022-11-09,Norte,AM,2,14365,210,620456
2022-11-10,Norte,AM,2,14367,224,620680
2022-11-11,Norte,AM,2,14369,238,620918
2022-11-12,Norte,AM,0,14369,202,621120
2022-11-13,Norte,AM,0,14369,57,621177
2022-11-14,Norte,AM,2,14371,60,621237
2022-11-15,Norte,AM,0,14371,118,621355
2022-11-16,Norte,AM,2,14373,154,621509
2022-11-17,Norte,AM,2,14375,243,621752
2022-11-18,Norte,AM,2,14377,274,622026
2022-11-19,Norte,AM,2,14379,159,622185
2022-11-20,Norte,AM,2,14381,58,622243
2022-11-21,Norte,AM,2,14383,74,622317
2022-11-22,Norte,AM,2,14385,276,622593
2022-11-23,Norte,AM,2,14387,213,622806
2022-11-24,Norte,AM,2,14389,141,622947
2022-11-25,Norte,AM,1,14390,112,623059
2022-11-26,Norte,AM,2,14392,165,623224
2022-11-27,Norte,AM,1,14393,22,623246
2022-11-28,Norte,AM,1,14394,84,623330
2022-11-29,Norte,AM,0,14394,180,623510
2022-11-30,Norte,AM,2,14396,120,623630
2022-12-01,Norte,AM,1,14397,89,623719
2022-12-02,Norte,AM,0,14397,52,623771
2022-12-03,Norte,AM,3,14400,91,623862
2022-12-04,Norte,AM,1,14401,18,623880
2022-12-05,Norte,AM,1,14402,25,623905
2022-12-06,Norte,AM,2,14404,83,623988
2022-12-07,Norte,AM,0,14404,91,624079
2022-12-08,Norte,AM,1,14405,67,624146
2022-12-09,Norte,AM,0,14405,0,624146
2022-12-10,Norte,AM,2,14407,57,624203
2022-12-11,Norte,AM,0,14407,13,624216
2022-12-12,Norte,AM,0,14407,37,624253
2022-12-13,Norte,AM,2,14409,89,624342
2022-12-14,Norte,AM,0,14409,29,624371
2022-12-15,Norte,AM,0,14409,67,624438
2022-12-16,Norte,AM,1,14410,65,624503
2022-12-17,Norte,AM,0,14410,37,624540
2022-12-18,Norte,AM,0,14410,12,624552
2022-12-19,Norte,AM,1,14411,12,624564
2022-12-20,Norte,AM,0,14411,44,624608
2022-12-21,Norte,AM,0,14411,22,624630
2022-12-22,Norte,AM,2,14413,63,624693
2022-12-23,Norte,AM,2,14415,33,624726
2022-12-24,Norte,AM,0,14415,0,624726
2022-12-25,Norte,AM,0,14415,0,624726
2022-12-26,Norte,AM,2,14417,43,624769
2022-12-27,Norte,AM,0,14417,24,624793
2022-12-28,Norte,AM,1,14418,28,624821
2022-12-29,Norte,AM,0,14418,20,624841
2022-12-30,Norte,AM,0,14418,23,624864
2022-12-31,Norte,AM,0,14418,0,624864
2023-01-01,Norte,AM,0,14418,0,624864
2023-01-02,Norte,AM,1,14419,38,624902
2023-01-03,Norte,AM,1,14420,16,624918
2023-01-04,Norte,AM,0,14420,33,624951
2023-01-05,Norte,AM,0,14420,27,624978
2023-01-06,Norte,AM,0,14420,16,624994
2023-01-07,Norte,AM,0,14420,13,625007
2023-01-08,Norte,AM,0,14420,5,625012
2023-01-09,Norte,AM,0,14420,5,625017
2023-01-10,Norte,AM,1,14421,12,625029
2023-01-11,Norte,AM,0,14421,30,625059
2023-01-12,Norte,AM,0,14421,23,625082
2023-01-13,Norte,AM,0,14421,28,625110
2023-01-14,Norte,AM,0,14421,14,625124
2023-01-15,Norte,AM,0,14421,2,625126
2023-01-16,Norte,AM,0,14421,21,625147
2023-01-17,Norte,AM,0,14421,22,625169
2023-01-18,Norte,AM,0,14421,33,625202
2023-01-19,Norte,AM,0,14421,27,625229
2023-01-20,Norte,AM,0,14421,31,625260
2023-01-21,Norte,AM,0,14421,11,625271
2023-01-22,Norte,AM,0,14421,3,625274
2023-01-23,Norte,AM,0,14421,19,625293
2023-01-24,Norte,AM,0,14421,25,625318
2023-01-25,Norte,AM,0,14421,3,625321
2023-01-26,Norte,AM,0,14421,30,625351
2023-01-27,Norte,AM,0,14421,12,625363
2023-01-28,Norte,AM,1,14422,4,625367
2023-01-29,Norte,AM,0,14422,14,625381
2023-01-30,Norte,AM,0,14422,7,625388
2023-01-31,Norte,AM,0,14422,14,625402
2023-02-01,Norte,AM,0,14422,16,625418
2023-02-02,Norte,AM,0,14422,30,625448
2023-02-03,Norte,AM,0,14422,20,625468
2023-02-04,Norte,AM,0,14422,27,625495
2023-02-05,Norte,AM,0,14422,16,625511
2023-02-06,Norte,AM,0,14422,22,625533
2023-02-07,Norte,AM,0,14422,62,625595
2023-02-08,Norte,AM,0,14422,68,625663
2023-02-09,Norte,AM,1,14423,104,625767
2023-02-10,Norte,AM,0,14423,133,625900
2023-02-11,Norte,AM,0,14423,194,626094
2023-02-12,Norte,AM,0,14423,87,626181
2023-02-13,Norte,AM,0,14423,78,626259
2023-02-14,Norte,AM,0,14423,292,626551
2023-02-15,Norte,AM,1,14424,211,626762
2023-02-16,Norte,AM,0,14424,333,627095
2023-02-17,Norte,AM,1,14425,413,627508
2023-02-18,Norte,AM,0,14425,423,627931
2023-02-19,Norte,AM,0,14425,213,628144
2023-02-20,Norte,AM,1,14426,200,628344
2023-02-21,Norte,AM,1,14427,203,628547
2023-02-22,Norte,AM,0,14427,236,628783
2023-02-23,Norte,AM,0,14427,405,629188
2023-02-24,Norte,AM,2,14429,450,629638
2023-02-25,Norte,AM,2,14431,497,630135
2023-02-26,Norte,AM,0,14431,144,630279
2023-02-27,Norte,AM,2,14433,215,630494
2023-02-28,Norte,AM,4,14437,436,630930
2023-03-01,Norte,AM,2,14439,382,631312
2023-03-02,Norte,AM,2,14441,401,631713
2023-03-03,Norte,AM,2,14443,263,631976
2023-03-04,Norte,AM,0,14443,0,631976
2023-03-05,Norte,AM,0,14443,0,631976
2023-03-06,Norte,AM,0,14443,0,631976
2023-03-07,Norte,AM,0,14443,0,631976
2023-03-08,Norte,AM,0,14443,0,631976
2023-03-09,Norte,AM,0,14443,0,631976
2023-03-10,Norte,AM,0,14443,0,631976
2023-03-11,Norte,AM,10,14453,1757,633733
2023-03-12,Norte,AM,0,14453,0,633733
2023-03-13,Norte,AM,0,14453,0,633733
2023-03-14,Norte,AM,0,14453,0,633733
2023-03-15,Norte,AM,0,14453,0,633733
2023-03-16,Norte,AM,0,14453,0,633733
2023-03-17,Norte,AM,0,14453,0,633733
2023-03-18,Norte,AM,4,14457,829,634562
2023-03-19,Norte,AM,0,14457,0,634562
2023-03-20,Norte,AM,0,14457,0,634562
2023-03-21,Norte,AM,0,14457,0,634562
2023-03-22,Norte,AM,0,14457,0,634562
2023-03-23,Norte,AM,0,14457,0,634562
2023-03-24,Norte,AM,0,14457,0,634562
2023-03-25,Norte,AM,0,14457,1047,635609
2023-03-26,Norte,AM,0,14457,0,635609
2023-03-27,Norte,AM,0,14457,0,635609
2023-03-28,Norte,AM,0,14457,0,635609
2023-03-29,Norte,AM,0,14457,0,635609
2023-03-30,Norte,AM,0,14457,0,635609
2023-03-31,Norte,AM,0,14457,0,635609
2023-04-01,Norte,AM,9,14466,174,635783
2023-04-02,Norte,AM,0,14466,0,635783
2023-04-03,Norte,AM,0,14466,0,635783
2023-04-04,Norte,AM,0,14466,0,635783
2023-04-05,Norte,AM,0,14466,0,635783
2023-04-06,Norte,AM,0,14466,0,635783
2023-04-07,Norte,AM,0,14466,0,635783
2023-04-08,Norte,AM,5,14471,131,635914
2023-04-09,Norte,AM,0,14471,0,635914
2023-04-10,Norte,AM,0,14471,0,635914
2023-04-11,Norte,AM,0,14471,0,635914
2023-04-12,Norte,AM,0,14471,0,635914
2023-04-13,Norte,AM,0,14471,0,635914
2023-04-14,Norte,AM,0,14471,0,635914
2023-04-15,Norte,AM,0,14471,141,636055
2023-04-16,Norte,AM,0,14471,0,636055
2023-04-17,Norte,AM,0,14471,0,636055
2023-04-18,Norte,AM,0,14471,0,636055
2023-04-19,Norte,AM,0,14471,0,636055
2023-04-20,Norte,AM,0,14471,0,636055
2023-04-21,Norte,AM,0,14471,0,636055
2023-04-22,Norte,AM,2,14473,199,636254
2023-04-23,Norte,AM,0,14473,0,636254
2023-04-24,Norte,AM,0,14473,0,636254
2023-04-25,Norte,AM,0,14473,0,636254
2023-04-26,Norte,AM,0,14473,0,636254
2023-04-27,Norte,AM,0,14473,0,636254
2023-04-28,Norte,AM,0,14473,0,636254
2023-04-29,Norte,AM,1,14474,2975,639229
2023-04-30,Norte,AM,0,14474,0,639229
2023-05-01,Norte,AM,0,14474,0,639229
2023-05-02,Norte,AM,0,14474,0,639229
2023-05-03,Norte,AM,0,14474,0,639229
2023-05-04,Norte,AM,0,14474,0,639229
2023-05-05,Norte,AM,0,14474,0,639229
2023-05-06,Norte,AM,0,14474,-2820,636409
2023-05-07,Norte,AM,0,14474,0,636409
2023-05-08,Norte,AM,0,14474,0,636409
2023-05-09,Norte,AM,0,14474,0,636409
2023-05-10,Norte,AM,0,14474,0,636409
2023-05-11,Norte,AM,0,14474,0,636409
2023-05-12,Norte,AM,0,14474,0,636409
2023-05-13,Norte,AM,0,14474,121,636530
2023-05-14,Norte,AM,0,14474,0,636530
2023-05-15,Norte,AM,0,14474,0,636530
2023-05-16,Norte,AM,0,14474,0,636530
2023-05-17,Norte,AM,0,14474,0,636530
2023-05-18,Norte,AM,0,14474,0,636530
2023-05-19,Norte,AM,0,14474,0,636530
2023-05-20,Norte,AM,3,14477,122,636652
2023-05-21,Norte,AM,0,14477,0,636652
2023-05-22,Norte,AM,0,14477,0,636652
2023-05-23,Norte,AM,0,14477,0,636652
2023-05-24,Norte,AM,0,14477,0,636652
2023-05-25,Norte,AM,0,14477,0,636652
2023-05-26,Norte,AM,0,14477,0,636652
2023-05-27,Norte,AM,2,14479,79,636731
2023-05-28,Norte,AM,0,14479,0,636731
2023-05-29,Norte,AM,0,14479,0,636731
2023-05-30,Norte,AM,0,14479,0,636731
2023-05-31,Norte,AM,0,14479,0,636731
2023-06-01,Norte,AM,0,14479,0,636731
2023-06-02,Norte,AM,0,14479,0,636731
2023-06-03,Norte,AM,0,14479,611,637342
2023-06-04,Norte,AM,0,14479,0,637342
2023-06-05,Norte,AM,0,14479,0,637342
2023-06-06,Norte,AM,0,14479,0,637342
2023-06-07,Norte,AM,0,14479,0,637342
2023-06-08,Norte,AM,0,14479,0,637342
2023-06-09,Norte,AM,0,14479,0,637342
2023-06-10,Norte,AM,0,14479,-526,636816
2023-06-11,Norte,AM,0,14479,0,636816
2023-06-12,Norte,AM,0,14479,0,636816
2023-06-13,Norte,AM,0,14479,0,636816
2023-06-14,Norte,AM,0,14479,0,636816
2023-06-15,Norte,AM,0,14479,0,636816
2023-06-16,Norte,AM,0,14479,0,636816
2023-06-17,Norte,AM,0,14479,61,636877
2023-06-18,Norte,AM,0,14479,0,636877
2023-06-19,Norte,AM,0,14479,0,636877
2023-06-20,Norte,AM,0,14479,0,636877
2023-06-21,Norte,AM,0,14479,0,636877
2023-06-22,Norte,AM,0,14479,0,636877
2023-06-23,Norte,AM,0,14479,0,636877
2020-02-25,Norte,AP,0,0,0,0
2020-02-26,Norte,AP,0,0,0,0
2020-02-27,Norte,AP,0,0,0,0
2020-02-28,Norte,AP,0,0,0,0
2020-02-29,Norte,AP,0,0,0,0
2020-03-01,Norte,AP,0,0,0,0
2020-03-02,Norte,AP,0,0,0,0
2020-03-03,Norte,AP,0,0,0,0
2020-03-04,Norte,AP,0,0,0,0
2020-03-05,Norte,AP,0,0,0,0
2020-03-06,Norte,AP,0,0,0,0
2020-03-07,Norte,AP,0,0,0,0
2020-03-08,Norte,AP,0,0,0,0
2020-03-09,Norte,AP,0,0,0,0
2020-03-10,Norte,AP,0,0,0,0
2020-03-11,Norte,AP,0,0,0,0
2020-03-12,Norte,AP,0,0,0,0
2020-03-13,Norte,AP,0,0,0,0
2020-03-14,Norte,AP,0,0,0,0
2020-03-15,Norte,AP,0,0,0,0
2020-03-16,Norte,AP,0,0,0,0
2020-03-17,Norte,AP,0,0,0,0
2020-03-18,Norte,AP,0,0,0,0
2020-03-19,Norte,AP,0,0,0,0
2020-03-20,Norte,AP,0,0,1,1
2020-03-21,Norte,AP,0,0,0,1
2020-03-22,Norte,AP,0,0,0,1
2020-03-23,Norte,AP,0,0,0,1
2020-03-24,Norte,AP,0,0,0,1
2020-03-25,Norte,AP,0,0,0,1
2020-03-26,Norte,AP,0,0,1,2
2020-03-27,Norte,AP,0,0,0,2
2020-03-28,Norte,AP,0,0,2,4
2020-03-29,Norte,AP,0,0,0,4
2020-03-30,Norte,AP,0,0,4,8
2020-03-31,Norte,AP,0,0,2,10
2020-04-01,Norte,AP,0,0,1,11
2020-04-02,Norte,AP,0,0,0,11
2020-04-03,Norte,AP,0,0,8,19
2020-04-04,Norte,AP,1,1,9,28
2020-04-05,Norte,AP,1,2,1,29
2020-04-06,Norte,AP,0,2,5,34
2020-04-07,Norte,AP,0,2,14,48
2020-04-08,Norte,AP,0,2,59,107
2020-04-09,Norte,AP,0,2,21,128
2020-04-10,Norte,AP,0,2,38,166
2020-04-11,Norte,AP,1,3,27,193
2020-04-12,Norte,AP,2,5,37,230
2020-04-13,Norte,AP,0,5,12,242
2020-04-14,Norte,AP,1,6,65,307
2020-04-15,Norte,AP,1,7,27,334
2020-04-16,Norte,AP,2,9,28,362
2020-04-17,Norte,AP,1,10,8,370
2020-04-18,Norte,AP,0,10,23,393
2020-04-19,Norte,AP,1,11,23,416
2020-04-20,Norte,AP,2,13,17,433
2020-04-21,Norte,AP,0,13,24,457
2020-04-22,Norte,AP,1,14,22,479
2020-04-23,Norte,AP,2,16,69,548
2020-04-24,Norte,AP,2,18,85,633
2020-04-25,Norte,AP,1,19,52,685
2020-04-26,Norte,AP,2,21,113,798
2020-04-27,Norte,AP,5,26,44,842
2020-04-28,Norte,AP,2,28,76,918
2020-04-29,Norte,AP,3,31,98,1016
2020-04-30,Norte,AP,3,34,64,1080
2020-05-01,Norte,AP,3,37,41,1121
2020-05-02,Norte,AP,3,40,66,1187
2020-05-03,Norte,AP,3,43,295,1482
2020-05-04,Norte,AP,6,49,251,1733
2020-05-05,Norte,AP,6,55,198,1931
2020-05-06,Norte,AP,1,56,115,2046
2020-05-07,Norte,AP,5,61,153,2199
2020-05-08,Norte,AP,5,66,123,2322
2020-05-09,Norte,AP,3,69,171,2493
2020-05-10,Norte,AP,3,72,120,2613
2020-05-11,Norte,AP,1,73,58,2671
2020-05-12,Norte,AP,13,86,239,2910
2020-05-13,Norte,AP,8,94,95,3005
2020-05-14,Norte,AP,7,101,423,3428
2020-05-15,Norte,AP,2,103,202,3630
2020-05-16,Norte,AP,5,108,204,3834
2020-05-17,Norte,AP,11,119,118,3952
2020-05-18,Norte,AP,8,127,71,4023
2020-05-19,Norte,AP,9,136,287,4310
2020-05-20,Norte,AP,6,142,239,4549
2020-05-21,Norte,AP,9,151,639,5188
2020-05-22,Norte,AP,6,157,467,5655
2020-05-23,Norte,AP,5,162,436,6091
2020-05-24,Norte,AP,1,163,262,6353
2020-05-25,Norte,AP,5,168,231,6584
2020-05-26,Norte,AP,5,173,383,6967
