coduf,continente,regiao,data,casosAcumulado,obitosAcumulado,obitosNovos,casosAcumuladoMilhao,obitosNovosMilhao,totalVacinacoes,pessoasVacinadas,novasVacinacoes
TZA,Africa,Tanzania,2021-02-17,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-18,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-19,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-20,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-21,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-22,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-23,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-24,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-25,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-26,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-27,509,21,0,7,0,0,0,0
THA,Asia,Thailand,2021-01-19,12594,70,0,175,0,0,0,0
THA,Asia,Thailand,2021-01-20,12653,71,1,176,0,0,0,0
THA,Asia,Thailand,2021-01-21,12795,71,0,178,0,0,0,0
THA,Asia,Thailand,2021-01-22,13104,71,0,182,0,0,0,0
THA,Asia,Thailand,2021-01-23,13302,72,1,185,0,0,0,0
THA,Asia,Thailand,2021-01-24,13500,73,1,188,0,0,0,0
THA,Asia,Thailand,2021-01-25,13687,75,2,190,0,0,0,0
THA,Asia,Thailand,2021-01-26,14646,75,0,204,0,0,0,0
THA,Asia,Thailand,2021-01-27,15465,76,1,215,0,0,0,0
THA,Asia,Thailand,2021-01-28,16221,76,0,226,0,0,0,0
THA,Asia,Thailand,2021-01-29,17023,76,0,237,0,0,0,0
THA,Asia,Thailand,2021-01-30,17953,77,1,250,0,0,0,0
THA,Asia,Thailand,2021-01-31,18782,77,0,261,0,0,0,0
THA,Asia,Thailand,2021-02-01,19618,77,0,273,0,0,0,0
THA,Asia,Thailand,2021-02-02,20454,79,2,285,0,0,0,0
THA,Asia,Thailand,2021-02-03,21249,79,0,296,0,0,0,0
THA,Asia,Thailand,2021-02-04,22058,79,0,307,0,0,0,0
THA,Asia,Thailand,2021-02-05,22644,79,0,315,0,0,0,0
THA,Asia,Thailand,2021-02-06,23134,79,0,322,0,0,0,0
THA,Asia,Thailand,2021-02-07,23371,79,0,325,0,0,0,0
THA,Asia,Thailand,2021-02-08,23557,79,0,328,0,0,0,0
THA,Asia,Thailand,2021-02-09,23746,79,0,331,0,0,0,0
THA,Asia,Thailand,2021-02-10,23903,80,1,333,0,0,0,0
THA,Asia,Thailand,2021-02-11,24104,80,0,336,0,0,0,0
THA,Asia,Thailand,2021-02-12,24279,80,0,338,0,0,0,0
THA,Asia,Thailand,2021-02-13,24405,80,0,340,0,0,0,0
THA,Asia,Thailand,2021-02-14,24571,80,0,342,0,0,0,0
THA,Asia,Thailand,2021-02-15,24714,82,2,344,0,0,0,0
THA,Asia,Thailand,2021-02-16,24786,82,0,345,0,0,0,0
THA,Asia,Thailand,2021-02-17,24961,82,0,348,0,0,0,0
THA,Asia,Thailand,2021-02-18,25111,82,0,350,0,0,0,0
THA,Asia,Thailand,2021-02-19,25241,83,1,352,0,0,0,0
THA,Asia,Thailand,2021-02-20,25323,83,0,353,0,0,0,0
THA,Asia,Thailand,2021-02-21,25415,83,0,354,0,0,0,0
THA,Asia,Thailand,2021-02-22,25504,83,0,355,0,0,0,0
THA,Asia,Thailand,2021-02-23,25599,83,0,357,0,0,0,0
THA,Asia,Thailand,2021-02-24,25692,83,0,358,0,0,0,0
THA,Asia,Thailand,2021-02-25,25764,83,0,359,0,0,0,0
THA,Asia,Thailand,2021-02-26,25809,83,0,359,0,0,0,0
THA,Asia,Thailand,2021-02-27,25881,83,0,360,0,0,0,0
TLS,Asia,Timor,2021-01-19,52,0,0,38,0,0,0,0
TLS,Asia,Timor,2021-01-20,53,0,0,39,0,0,0,0
TLS,Asia,Timor,2021-01-21,53,0,0,39,0,0,0,0
TLS,Asia,Timor,2021-01-22,53,0,0,39,0,0,0,0
TLS,Asia,Timor,2021-01-23,64,0,0,47,0,0,0,0
TLS,Asia,Timor,2021-01-24,67,0,0,49,0,0,0,0
TLS,Asia,Timor,2021-01-25,67,0,0,49,0,0,0,0
TLS,Asia,Timor,2021-01-26,67,0,0,49,0,0,0,0
TLS,Asia,Timor,2021-01-27,68,0,0,50,0,0,0,0
TLS,Asia,Timor,2021-01-28,68,0,0,50,0,0,0,0
TLS,Asia,Timor,2021-01-29,69,0,0,51,0,0,0,0
TLS,Asia,Timor,2021-01-30,70,0,0,52,0,0,0,0
TLS,Asia,Timor,2021-01-31,70,0,0,52,0,0,0,0
TLS,Asia,Timor,2021-02-01,70,0,0,52,0,0,0,0
TLS,Asia,Timor,2021-02-02,75,0,0,55,0,0,0,0
TLS,Asia,Timor,2021-02-03,77,0,0,57,0,0,0,0
TLS,Asia,Timor,2021-02-04,80,0,0,59,0,0,0,0
TLS,Asia,Timor,2021-02-05,80,0,0,59,0,0,0,0
TLS,Asia,Timor,2021-02-06,80,0,0,59,0,0,0,0
TLS,Asia,Timor,2021-02-07,80,0,0,59,0,0,0,0
TLS,Asia,Timor,2021-02-08,80,0,0,59,0,0,0,0
TLS,Asia,Timor,2021-02-09,86,0,0,64,0,0,0,0
TLS,Asia,Timor,2021-02-10,86,0,0,64,0,0,0,0
TLS,Asia,Timor,2021-02-11,100,0,0,74,0,0,0,0
TLS,Asia,Timor,2021-02-12,100,0,0,74,0,0,0,0
TLS,Asia,Timor,2021-02-13,101,0,0,75,0,0,0,0
TLS,Asia,Timor,2021-02-14,102,0,0,76,0,0,0,0
TLS,Asia,Timor,2021-02-15,102,0,0,76,0,0,0,0
TLS,Asia,Timor,2021-02-16,102,0,0,76,0,0,0,0
TLS,Asia,Timor,2021-02-17,102,0,0,76,0,0,0,0
TLS,Asia,Timor,2021-02-18,103,0,0,76,0,0,0,0
TLS,Asia,Timor,2021-02-19,103,0,0,76,0,0,0,0
TLS,Asia,Timor,2021-02-20,103,0,0,76,0,0,0,0
TLS,Asia,Timor,2021-02-21,103,0,0,76,0,0,0,0
TLS,Asia,Timor,2021-02-22,103,0,0,76,0,0,0,0
TLS,Asia,Timor,2021-02-23,107,0,0,79,0,0,0,0
TLS,Asia,Timor,2021-02-24,109,0,0,81,0,0,0,0
TLS,Asia,Timor,2021-02-25,110,0,0,82,0,0,0,0
TLS,Asia,Timor,2021-02-26,110,0,0,82,0,0,0,0
TLS,Asia,Timor,2021-02-27,111,0,0,82,0,0,0,0
TGO,Africa,Togo,2021-01-19,4324,74,1,488,0,0,0,0
TGO,Africa,Togo,2021-01-20,4383,74,0,495,0,0,0,0
TGO,Africa,Togo,2021-01-21,4459,74,0,503,0,0,0,0
TGO,Africa,Togo,2021-01-22,4505,74,0,509,0,0,0,0
TGO,Africa,Togo,2021-01-23,4545,74,0,513,0,0,0,0
TGO,Africa,Togo,2021-01-24,4636,74,0,523,0,0,0,0
TGO,Africa,Togo,2021-01-25,4662,75,1,526,0,0,0,0
TGO,Africa,Togo,2021-01-26,4682,76,1,529,0,0,0,0
TGO,Africa,Togo,2021-01-27,4765,76,0,538,0,0,0,0
TGO,Africa,Togo,2021-01-28,4870,76,0,550,0,0,0,0
TGO,Africa,Togo,2021-01-29,4922,76,0,556,0,0,0,0
TGO,Africa,Togo,2021-01-30,4975,76,0,562,0,0,0,0
TGO,Africa,Togo,2021-01-31,5041,77,1,569,0,0,0,0
TGO,Africa,Togo,2021-02-01,5074,77,0,573,0,0,0,0
TGO,Africa,Togo,2021-02-02,5092,79,2,575,0,0,0,0
TGO,Africa,Togo,2021-02-03,5166,79,0,583,0,0,0,0
TGO,Africa,Togo,2021-02-04,5224,79,0,590,0,0,0,0
TGO,Africa,Togo,2021-02-05,5290,79,0,597,0,0,0,0
TGO,Africa,Togo,2021-02-06,5356,79,0,605,0,0,0,0
TGO,Africa,Togo,2021-02-07,5436,79,0,614,0,0,0,0
TGO,Africa,Togo,2021-02-08,5483,80,1,619,0,0,0,0
TGO,Africa,Togo,2021-02-09,5496,80,0,621,0,0,0,0
TGO,Africa,Togo,2021-02-10,5576,80,0,630,0,0,0,0
TGO,Africa,Togo,2021-02-11,5606,80,0,633,0,0,0,0
TGO,Africa,Togo,2021-02-12,5687,80,0,642,0,0,0,0
TGO,Africa,Togo,2021-02-13,5757,80,0,650,0,0,0,0
TGO,Africa,Togo,2021-02-14,5823,80,0,658,0,0,0,0
TGO,Africa,Togo,2021-02-15,5874,81,1,663,0,0,0,0
TGO,Africa,Togo,2021-02-16,5882,81,0,664,0,0,0,0
TGO,Africa,Togo,2021-02-17,5953,81,0,672,0,0,0,0
TGO,Africa,Togo,2021-02-18,6007,81,0,678,0,0,0,0
TGO,Africa,Togo,2021-02-19,6085,81,0,687,0,0,0,0
TGO,Africa,Togo,2021-02-20,6182,81,0,698,0,0,0,0
TGO,Africa,Togo,2021-02-21,6268,81,0,708,0,0,0,0
TGO,Africa,Togo,2021-02-22,6319,81,0,714,0,0,0,0
TGO,Africa,Togo,2021-02-23,6348,81,0,717,0,0,0,0
TGO,Africa,Togo,2021-02-24,6466,81,0,730,0,0,0,0
TGO,Africa,Togo,2021-02-25,6548,82,1,739,0,0,0,0
TGO,Africa,Togo,2021-02-26,6637,82,0,750,0,0,0,0
TGO,Africa,Togo,2021-02-27,6730,82,0,760,0,0,0,0
TKL,Oceania,Tokelau,2021-01-19,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-01-20,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-01-21,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-01-22,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-01-23,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-01-24,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-01-25,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-01-26,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-01-27,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-01-28,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-01-29,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-01-30,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-01-31,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-01,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-02,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-03,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-04,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-05,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-06,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-07,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-08,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-09,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-10,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-11,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-12,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-13,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-14,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-15,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-16,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-17,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-18,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-19,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-20,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-21,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-22,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-23,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-24,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-25,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-26,0,0,0,0,0,0,0,0
TKL,Oceania,Tokelau,2021-02-27,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-01-19,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-01-20,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-01-21,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-01-22,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-01-23,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-01-24,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-01-25,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-01-26,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-01-27,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-01-28,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-01-29,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-01-30,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-01-31,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-01,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-02,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-03,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-04,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-05,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-06,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-07,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-08,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-09,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-10,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-11,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-12,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-13,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-14,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-15,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-16,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-17,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-18,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-19,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-20,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-21,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-22,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-23,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-24,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-25,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-26,0,0,0,0,0,0,0,0
TON,Oceania,Tonga,2021-02-27,0,0,0,0,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-01-19,7393,132,1,4828,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-01-20,7399,132,0,4832,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-01-21,7415,132,0,4843,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-01-22,7430,133,1,4852,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-01-23,7450,133,0,4865,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-01-24,7456,133,0,4869,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-01-25,7462,134,1,4873,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-01-26,7473,134,0,4880,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-01-27,7490,134,0,4892,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-01-28,7496,134,0,4896,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-01-29,7509,134,0,4904,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-01-30,7520,134,0,4911,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-01-31,7533,134,0,4920,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-01,7542,134,0,4926,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-02,7564,134,0,4940,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-03,7566,134,0,4941,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-04,7578,134,0,4949,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-05,7586,135,1,4954,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-06,7607,135,0,4968,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-07,7607,135,0,4968,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-08,7616,135,0,4974,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-09,7616,135,0,4974,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-10,7616,135,0,4974,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-11,7617,136,1,4975,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-12,7631,136,0,4984,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-13,7632,136,0,4984,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-14,7637,137,1,4988,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-15,7642,138,1,4991,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-16,7642,138,0,4991,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-17,7646,138,0,4993,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-18,7656,138,0,5000,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-19,7663,138,0,5005,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-20,7666,138,0,5007,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-21,7666,139,1,5007,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-22,7676,139,0,5013,0,440,440,0
TTO,North America,Trinidad and Tobago,2021-02-23,7682,139,0,5017,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-24,7682,139,0,5017,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-25,7686,139,0,5020,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-26,7690,139,0,5022,0,0,0,0
TTO,North America,Trinidad and Tobago,2021-02-27,7697,139,0,5027,0,991,991,0
TUN,Africa,Tunisia,2021-01-19,181885,5750,58,14720,4,0,0,0
TUN,Africa,Tunisia,2021-01-20,184483,5844,94,14930,7,0,0,0
TUN,Africa,Tunisia,2021-01-21,188373,5921,77,15245,6,0,0,0
TUN,Africa,Tunisia,2021-01-22,190884,5989,68,15448,5,0,0,0
TUN,Africa,Tunisia,2021-01-23,193273,6092,103,15641,8,0,0,0
TUN,Africa,Tunisia,2021-01-24,195314,6154,62,15807,5,0,0,0
TUN,Africa,Tunisia,2021-01-25,197373,6234,80,15973,6,0,0,0
TUN,Africa,Tunisia,2021-01-26,198636,6287,53,16075,4,0,0,0
TUN,Africa,Tunisia,2021-01-27,200662,6370,83,16239,6,0,0,0
TUN,Africa,Tunisia,2021-01-28,202323,6446,76,16374,6,0,0,0
TUN,Africa,Tunisia,2021-01-29,204351,6508,62,16538,5,0,0,0
TUN,Africa,Tunisia,2021-01-30,206030,6599,91,16674,7,0,0,0
TUN,Africa,Tunisia,2021-01-31,207468,6680,81,16790,6,0,0,0
TUN,Africa,Tunisia,2021-02-01,208885,6754,74,16905,5,0,0,0
TUN,Africa,Tunisia,2021-02-02,210045,6802,48,16999,3,0,0,0
TUN,Africa,Tunisia,2021-02-03,211412,6893,91,17109,7,0,0,0
TUN,Africa,Tunisia,2021-02-04,212679,6980,87,17212,7,0,0,0
TUN,Africa,Tunisia,2021-02-05,213949,7048,68,17315,5,0,0,0
TUN,Africa,Tunisia,2021-02-06,215112,7099,51,17409,4,0,0,0
TUN,Africa,Tunisia,2021-02-07,216176,7162,63,17495,5,0,0,0
TUN,Africa,Tunisia,2021-02-08,217086,7214,52,17569,4,0,0,0
TUN,Africa,Tunisia,2021-02-09,217753,7257,43,17623,3,0,0,0
TUN,Africa,Tunisia,2021-02-10,218564,7332,75,17688,6,0,0,0
TUN,Africa,Tunisia,2021-02-11,219650,7378,46,17776,3,0,0,0
TUN,Africa,Tunisia,2021-02-12,220478,7429,51,17843,4,0,0,0
TUN,Africa,Tunisia,2021-02-13,221455,7461,32,17922,2,0,0,0
TUN,Africa,Tunisia,2021-02-14,222504,7508,47,18007,3,0,0,0
TUN,Africa,Tunisia,2021-02-15,223244,7544,36,18067,2,0,0,0
TUN,Africa,Tunisia,2021-02-16,223549,7575,31,18092,2,0,0,0
TUN,Africa,Tunisia,2021-02-17,224329,7617,42,18155,3,0,0,0
TUN,Africa,Tunisia,2021-02-18,225116,7651,34,18218,2,0,0,0
TUN,Africa,Tunisia,2021-02-19,226015,7684,33,18291,2,0,0,0
TUN,Africa,Tunisia,2021-02-20,226740,7719,35,18350,2,0,0,0
TUN,Africa,Tunisia,2021-02-21,227643,7755,36,18423,2,0,0,0
TUN,Africa,Tunisia,2021-02-22,228362,7793,38,18481,3,0,0,0
TUN,Africa,Tunisia,2021-02-23,228937,7811,18,18528,1,0,0,0
TUN,Africa,Tunisia,2021-02-24,229781,7843,32,18596,2,0,0,0
TUN,Africa,Tunisia,2021-02-25,230443,7869,26,18650,2,0,0,0
TUN,Africa,Tunisia,2021-02-26,231298,7911,42,18719,3,0,0,0
TUN,Africa,Tunisia,2021-02-27,231964,7942,31,18773,2,0,0,0
TUR,Asia,Turkey,2021-01-19,2392963,24161,164,28039,1,950635,0,118223
TUR,Asia,Turkey,2021-01-20,2399781,24328,167,28119,1,1052493,0,101858
TUR,Asia,Turkey,2021-01-21,2406216,24487,159,28195,1,1120258,0,67765
TUR,Asia,Turkey,2021-01-22,2412505,24640,153,28268,1,1202212,0,81954
TUR,Asia,Turkey,2021-01-23,2418472,24789,149,28338,1,1226883,0,24671
TUR,Asia,Turkey,2021-01-24,2424328,24933,144,28407,1,1244653,0,17770
TUR,Asia,Turkey,2021-01-25,2429605,25073,140,28469,1,1302753,0,58100
TUR,Asia,Turkey,2021-01-26,2435247,25210,137,28535,1,1410273,0,107520
TUR,Asia,Turkey,2021-01-27,2442350,25344,134,28618,1,1522580,0,112307
TUR,Asia,Turkey,2021-01-28,2449839,25476,132,28706,1,1697575,0,174995
TUR,Asia,Turkey,2021-01-29,2457118,25605,129,28791,1,1928351,0,230776
TUR,Asia,Turkey,2021-01-30,2464030,25736,131,28872,1,1960860,0,32509
TUR,Asia,Turkey,2021-01-31,2470901,25865,129,28953,1,1986237,0,25377
TUR,Asia,Turkey,2021-02-01,2477463,25993,128,29030,1,2136299,0,150062
TUR,Asia,Turkey,2021-02-02,2485182,26117,124,29120,1,2229233,0,92934
TUR,Asia,Turkey,2021-02-03,2492977,26237,120,29211,1,2343280,0,114047
TUR,Asia,Turkey,2021-02-04,2501079,26354,117,29306,1,2500806,0,157526
TUR,Asia,Turkey,2021-02-05,2508988,26467,113,29399,1,2559802,0,58996
TUR,Asia,Turkey,2021-02-06,2516889,26577,110,29492,1,2601717,0,41915
TUR,Asia,Turkey,2021-02-07,2524786,26685,108,29584,1,2610496,0,8779
TUR,Asia,Turkey,2021-02-08,2531456,26797,112,29662,1,2664203,0,53707
TUR,Asia,Turkey,2021-02-09,2539559,26900,103,29757,1,2732709,0,68506
TUR,Asia,Turkey,2021-02-10,2548195,26998,98,29858,1,2795116,0,62407
TUR,Asia,Turkey,2021-02-11,2556837,27093,95,29960,1,2846125,0,51009
TUR,Asia,Turkey,2021-02-12,2564427,27187,94,30049,1,3404354,3067822,558229
TUR,Asia,Turkey,2021-02-13,2572190,27284,97,30140,1,3709896,3253005,305542
TUR,Asia,Turkey,2021-02-14,2579896,27377,93,30230,1,3825101,3336164,115205
TUR,Asia,Turkey,2021-02-15,2586183,27471,94,30304,1,4182027,3608148,356926
TUR,Asia,Turkey,2021-02-16,2594128,27562,91,30397,1,4630784,3984622,448757
TUR,Asia,Turkey,2021-02-17,2602034,27652,90,30489,1,5223602,4477432,592818
TUR,Asia,Turkey,2021-02-18,2609359,27738,86,30575,1,5895295,5028179,671693
TUR,Asia,Turkey,2021-02-19,2616600,27821,83,30660,0,6361699,5384983,466404
TUR,Asia,Turkey,2021-02-20,2624019,27903,82,30747,0,6533510,5503094,171811
TUR,Asia,Turkey,2021-02-21,2631876,27983,80,30839,0,6571830,5517993,38320
TUR,Asia,Turkey,2021-02-22,2638422,28060,77,30916,0,6837302,5738471,265472
TUR,Asia,Turkey,2021-02-23,2646526,28138,78,31011,0,7289498,6106522,452196
TUR,Asia,Turkey,2021-02-24,2655633,28213,75,31117,0,7619695,6352410,330197
TUR,Asia,Turkey,2021-02-25,2665194,28285,72,31229,0,7979726,6582239,360031
TUR,Asia,Turkey,2021-02-26,2674766,28358,73,31342,0,8298805,6745147,319079
TUR,Asia,Turkey,2021-02-27,2683971,28432,74,31449,0,8514775,6854642,215970
TKM,Asia,Turkmenistan,2021-01-19,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-01-20,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-01-21,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-01-22,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-01-23,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-01-24,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-01-25,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-01-26,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-01-27,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-01-28,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-01-29,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-01-30,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-01-31,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-02-01,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-02-02,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-02-03,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-02-04,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-02-05,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-02-06,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-02-07,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-02-08,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-02-09,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-02-10,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-02-11,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-02-12,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-02-13,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-02-14,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-02-15,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-02-16,0,0,0,0,0,0,0,0
TKM,Asia,Turkmenistan,2021-02-17,0,0,0,0,0,0,0,0
